ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0001819,positive regulation of cytokine production,151,0.400541718077784,1.2592380456220398,0.03196803196803197,0.13007282572499962,0.0989292014801771,1182,"tags=36%, list=28%, signal=27%",PTPRC/LGALS9/STAT1/HLA-A/CYBB/IFI16/HLA-DPB1/CYRIB/PSMA4/HMGB1/RAB1A/PSMB8/HLA-E/HLA-G/OAS3/BSG/CD74/CASP1/RELA/PSMA3/PQBP1/EIF2AK2/PSMA2/PSMB9/CHI3L1/PLCG2/HMGB2/FGR/HDAC2/CLU/ADAM10/DDX21/PSMA7/RIGI/CEBPB/CYBA/ZC3HAV1/TMED10/STING1/PSMB2/MYD88/PSMB1/CREB1/PSMB10/PSMB4/RFTN1/PSMA1/FRMD8/ADAM17/HMOX1/HLA-F/PSMA6/CD14/BTK,0.2529611230696109
GO:0001822,kidney development,47,-0.2758051075411817,-1.2552741121595952,0.03920318947617928,0.15077117048544292,0.11467169579210396,193,"tags=17%, list=5%, signal=16%",HMGCS2/CTNNB1/ACAT1/KANK2/ASS1/SFRP1/SERPINF1/TACSTD2,0.3217759180753611
GO:0042176,regulation of protein catabolic process,168,0.3955057530000016,1.2514527046023027,0.02702702702702703,0.11628870249559907,0.08844544135127824,1573,"tags=48%, list=37%, signal=31%",PSME1/PSME2/SUMO2/MSN/PSMA4/RDX/CTSC/DDRGK1/HGS/RAD23A/RAD23B/PML/PSMC1/EIF3H/PSMA3/SNRNP70/UBXN1/STX5/PSMA2/RPL5/EEF1A1/EEF1A2/PRKACA/CLU/NDUFA13/CDK2/CDK1/FMR1/C4BPA/PSMA7/BCAP31/ARAF/VPS11/ROCK1/FLNA/SNX3/PSMB2/SF3B3/CDK5RAP3/PSMD3/NSF/CTSA/CUL4A/PSMB1/SNX12/PSMD7/TMX1/PSMB4/SEC22B/FBXO22/CST3/PSMA1/CHMP6/RPL23/GPX1/RPL11/PSME3/PSMA6/HSP90AB1/VPS35/RAB7A/PSMD12/USP14/HSP90AA1/USP9X/UBE3A/CSNK2B/GIPC1/UFL1/SNX9/PSMB3/PSMD4/PSMD6/ADRM1/RPS7/TIMP1/SNX1/PSEN1/ATG7/PSMF1,0.2765005992544716
GO:0050801,monoatomic ion homeostasis,123,0.40124350252650615,1.2501787133139497,0.045090180360721446,0.16229574533682753,0.12343691620683109,1454,"tags=41%, list=34%, signal=28%",MT1H/MT2A/CALR/GRN/HVCN1/MT1E/BAX/TFRC/RAB39A/VAPB/TGM2/ATP13A1/TMCO1/TPT1/SLC30A7/LCN2/PML/ATP2A1/ATP2A2/ATP2A3/TBXAS1/ATP6V1D/TM9SF4/PRKACA/ATP6V1G1/CUL1/BOLA2/BOLA2B/FTL/TMEM165/WNK1/CUTC/GLRX3/LAMP1/MCU/CAMK2D/NPTN/MYH7B/HMOX1/RAB7A/PICALM/ITPR1/SLC39A7/YWHAE/UBE3A/ATP2C1/CCDC47/ABCB7/LETM1/WFS1,0.21140018938492272
GO:0016050,vesicle organization,177,0.39651122029268493,1.24455192564392,0.030015689943571608,0.1253071368276242,0.09530457201208921,1633,"tags=48%, list=39%, signal=31%",CORO1A/VAMP8/AP3M1/CHMP4B/AP3B1/RAB8A/RAB14/RAB4B/RAB39A/RAB1A/VAPB/VAPA/AP1M1/CHMP4A/HGS/SEC13/DNAJC13/STX7/RAB27A/MX2/VPS16/ATP6V1D/MYO18A/STX5/UBR4/VIPAS39/ATP6V1E1/TFG/ATP6V1G1/AP3D1/WASHC4/AP1S2/SEC23B/VPS11/VAMP2/VAMP3/VTI1B/TMED10/SEC31A/SNX3/AP1G1/VAMP7/ZFYVE16/TRAPPC1/CHMP1B/AP2M1/RAB32/CHMP2A/SEC22B/WASHC5/STX12/SURF4/PIK3C3/CHMP6/ATP6V1C1/CHMP5/PLD3/MIA3/SQSTM1/TRAPPC3/TMED2/PIP4K2A/DNM3/DNM2/RAB7A/YKT6/CORO1C/PICALM/STX16/MX1/RAB22A/CHMP3/MVB12A/TMED9/SNAPIN/VPS8/SNX1/STX8/VPS25/PREB/PAFAH1B1/VPS18/VPS4A/VPS4B/STAM2,0.35248785758361917
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
